safe,dist_from_base,sprint_speed,arm_of
1,309,29,88.6
1,346,25.7,98.9
1,350,28,90.8
1,334,26.8,83.9
1,268,28.1,86.2
1,311,26.6,89.1
1,290,30.3,88.5
1,319,26.3,84.2
1,329,26.3,87.6
1,318,26.3,86.8
1,340,26.6,89.1
1,275.20537444788397,30.1,87
1,252.89432699252075,27.8,85.7
1,235.32345957213872,27.5,90.4
1,251.2774077090896,29.6,90.3
1,231.91140549787548,28,84.3
1,248.01719950438925,26.3,84.2
1,249.7910939665384,27.3,92.1
1,253.27201903289676,26.9,85.2
1,267.11068164714044,26.6,94.2
1,262.06736967810394,27.7,89
1,232.51492962818543,29.1,87.6
1,213.42251521336732,27.5,89.2
1,189.6022283624325,28.4,86.8
0,223.1435216402215,28.1,92.1
0,187.87321689107264,28.6,87.2
1,255.65076398282093,28.3,86
1,219.86790494521935,28.7,86
1,261.24548799931455,26.1,92.5
1,239.08805124890705,27.7,87.7
1,245.37317752761817,29,83.8
1,206.76621006586163,28.6,82.7
1,250.86008301441663,28,97.8
1,226.76814287946183,29.7,86.5
1,270.3811591993791,26.4,89
1,253.5194087737663,27,87.6
1,179.71143710125966,28.8,85.2
1,263.4156719901077,25.5,89.8
1,244.51879401183052,28.3,86.9
1,235.4194833164834,28.1,91.6
1,248.85101592117326,28.7,88.9
0,231.72598311367676,27.2,90.1
0,266.12122355235033,26,92
1,200.78070437669055,29.9,85.2
1,273.7971237978953,25.5,91.1
1,263.2775116203433,28,92.4
1,244.93089841830903,28.8,85.8
1,237.84050459288892,27.3,89.7
1,250.3373286687385,26.4,90.1
1,237.27574939297946,28.7,84.4
1,206.41738359450252,26.3,88.2
1,282.0990262744627,28.3,94.2
1,275.07802983880777,27.8,90.8
1,268.09612315361824,26.1,90.4
1,297.84016372040895,28.6,89.3
1,291.4869647600044,27.9,85.2
1,288.73388483169066,29.3,83.8
1,302.4480389256971,28.2,86.9
1,338.3477510269575,26.9,87.9
1,288.02669689631205,29.6,85.9
1,283.12132558322065,26.8,85.2
1,298.0402290379606,28.7,89.2
1,300.59136402265455,25.5,87.4
0,281.9729530469191,28.7,84.2
1,316.52531987978466,27,87.2
1,294.7576334889395,25.4,81.6
1,341.2541620625307,28.6,81.5
1,305.29642357879004,25.5,85.9
1,246.31800203192623,26.4,86.9
1,306.648805639285,26.8,82.2
1,313.4296821058912,28.8,83.9
1,322.90111199096236,27.9,90.3
1,288.2177735671414,27.3,84.3
1,294.1655199458292,25.9,92
1,262.4864341732731,28.5,80.1
1,302.3947130820908,29.5,87.3
1,289.9196548183652,28.7,85.9
1,317.1506148504209,27.2,90.5
1,275.8551000978594,27.1,80.1
1,276.8452478371265,29.6,94.2
1,324.315220888567,28.7,91.6
1,311.7283131991703,26.9,89.1
1,284.4450792771779,26.8,92.3
1,334.43335752433546,26.6,87.2
1,325.90466876833784,26.4,84.3
1,317.33383250135813,28.4,91.9
1,306.49504176250554,26.6,87.3
1,257.1464976428806,30.1,90.6
1,275.6007767133467,27.2,91.3
1,266.66291690071944,28.6,87.9
1,298.9962917830253,26.5,91.9
1,336.8218418170057,27.4,90.3
1,312.5178494902332,25.8,87.5
1,293.26979472833546,27.9,87.4
1,301.3878781985102,27,90
1,293.23095419822243,26.3,85.2
1,275.79391762691216,26.7,91.6
1,313.76405347011956,27,91.3
1,253.67866608171843,27.8,95.1
1,335.25177199382557,26.3,95.1
1,298.71135314882156,28,85.4
1,310.96366447705753,28.8,90.5
1,270.8212810138819,27,85.9
1,349.2167530703531,26.6,90.4
1,332.01551639193013,28.1,82.7
1,307.69352548436893,27.1,94.2
1,338.83143393876554,27,95.1
1,304.09293398564853,26.4,92.4
1,324.9944018748631,25.1,86.5
1,294.92033352246165,27.5,86.4
1,338.79318912870724,28.8,90.5
1,322.8843388119034,27.2,87
1,299.3845854415355,26.9,85.8
1,288.3800118766902,25.2,89.1
1,300.2572074488804,26.6,89.3
1,345.5466909478371,29,90.5
1,341.8866414836941,28.8,90.5
1,269.44911973320677,28.7,92.3
1,251.5277184029625,28.6,86.1
1,326.2117429676621,29.6,85.8
1,234.0604422472965,28.4,91.6
1,250.37520968538402,27.6,84.4
1,315.43311692021183,28.2,87.6
1,322.4895851031472,28.2,84.3
1,324.0532334740698,24.4,92
1,293.30617641809044,28.7,87.8
1,298.4790539133358,26.6,87.1
1,327.5330756198525,29.4,84.6
1,286.61043246888283,27.1,85.2
1,355.1264352311723,26.3,84.2
1,323.72722410232973,27.8,85.9
1,349.5352092422164,26.6,89.1
1,280.7428805864897,27.5,89.9
1,285.8092567605185,27,97
1,238.25262983858124,28,83.9
1,341.58091464541747,27.8,90.5
1,281.8352089430985,25.4,90.8
1,327.86178966906164,24.7,86.5
1,312.8766100637758,29,91.9
1,263.1908670527912,28.5,84.6
1,299.7304997827215,27.6,87.6
1,265.99961583618875,30.1,90
1,307.3954232743227,26.1,87.2
1,298.7494445601531,28.3,85.4
1,310.26102921572345,27.3,88.5
1,322.8253746222561,28.8,84.6
1,280.49747102246755,25.4,85
1,330.9192121953635,27.9,91.5
1,264.1415363966826,28.5,87.1
1,301.80812820399655,27,82.2
1,270.99454791563613,28.8,84.6
1,307.71798980560106,27.5,94.3
1,289.21648574208217,26.6,85.2
1,253.23986282771517,27.8,89.7
1,313.82891139122285,27,85.9
1,302.8913305543756,27,85.4
1,288.8411003475787,26.8,89.8
1,328.65946091661505,28.2,87.2
1,313.58447825107675,25.6,82.2
1,291.999062498495,25.5,91.9
1,311.2489558215417,29.2,87.9
1,273.5826257732753,26.3,86.9
1,284.03209545753805,25.5,89.1
0,274.2957892494889,27.5,87.4
1,301.3832464653602,28.7,85.9
1,340.62943299867675,27.5,97.8
1,330.3032933910893,25.9,92.3
1,327.56565944860586,26.8,91.9
1,296.9248105581613,25.5,90.8
1,279.26548300855234,29.2,89
1,216.77230565734178,28.7,89.2
1,328.906388657928,25.3,89.2
1,298.7544978740906,26.8,85.4
1,307.13467119490105,27.3,87.9
1,356.89953943651983,28.6,86.5
1,294.9236532562284,28,81.1
1,305.7260558899094,28.4,94.2
1,319.7662984509156,24.7,84
1,317.8641573062304,27.2,88.5
1,289.4441612815847,28.3,90.6
1,289.4683154077489,26.5,84.6
1,290.2445628259038,26.7,89.3
1,270.0648591079558,28,82.6
1,246.59624135416178,28.9,87.9
1,328.68841248209526,26.4,94.2
1,338.5215955075835,26.6,83.9
1,243.88149017504384,27.3,98.4
1,319.9488084053447,25.5,82.6
1,355.4946597700168,26.5,89.7
1,312.75917752321834,27,84.6
1,338.469441936787,29.9,85.8
1,318.3821769901701,27.3,85.9
1,297.20019031790673,27.4,93.7
1,292.6255425027008,28.8,93.7
1,328.51717325735046,27.5,87.3
1,305.5745009404418,29.1,86.9
1,279.13322312114695,29.2,92.5
1,269.1261089155045,27.8,91.9
1,302.03385985680484,27.7,83.5
1,277.05631647735447,29.5,84.3
1,300.2132627400062,28.9,92.5
1,283.02103499563424,28.7,93.7
1,326.8075628332368,29.7,91.7
1,334.0561563944002,27.3,88.5
1,296.49993360032977,27.5,86
1,282.4422772886524,26.6,89.2
1,316.9197700128536,29.1,90.8
1,291.5513441059739,27.1,87.6
1,328.8830082643371,27.8,88.2
1,297.72161493583235,27.5,91.6
1,307.2232758923061,25.6,90
1,338.0769633160473,27,88.2
1,345.0899321191506,26.4,91.9
1,307.00653189305274,28.3,90.4
1,315.2316628291009,27.7,86.3
1,335.6645544662112,28.3,85.9
1,289.2368417491105,26,87.2
1,300.02495937838233,29.6,92
1,335.2570142815808,27.5,82.2
1,336.34392089794045,26.7,92.4
1,296.6580038529216,24.9,87.3
1,284.87151928544915,27.8,89.8
1,318.40759746745994,27.9,84
1,358.5883102528581,29.5,86.6
1,336.83060468134425,28.5,95.9
1,328.4829771084036,28.6,89.7
1,275.2554052602782,29.5,92.4
1,323.66008114223786,26.3,87.1
1,306.49210838127635,27.2,90.8
1,339.65938821119016,26.9,87.8
1,312.7413198235884,25.3,89.3
1,306.8712311377526,27.5,85
1,291.9093534387002,27.9,94.2
1,293.84904394093246,25.8,85.9
1,324.11140542258,25.6,89.8
1,292.8819568102481,28.3,81.5
1,290.2217826507858,29.3,80.1
1,356.9300570489967,30.4,89.7
1,307.86290069607287,25.8,95.1
1,249.38988802676027,27.3,84.4
1,321.22833195407907,26.1,87.1
1,248.60491371853456,28.6,84.4
1,322.21962424718953,25.8,87.9
1,337.8099336165235,26.9,94.2
1,339.9124151895603,28.3,90.5
1,359.1116696098861,28.7,87.4
1,332.2941966465861,26.8,89.7
1,280.2465175965618,28.4,85.8
1,265.77093638131316,26.6,91.9
1,303.9352912216678,28.9,89.7
1,309.0384735352542,29.2,86.5
1,319.0926452458596,26.9,94.2
1,299.21139057529206,29.9,91.1
1,269.0720639995911,26.3,87.6
1,254.6029420980834,30.1,85.9
1,327.51909581732787,28,83.9
1,263.82413294655214,27.7,90.8
1,308.3041517722394,26.3,89.8
1,315.03432848659526,28.4,88.5
1,293.9063551966851,25.4,88.5
1,299.1157019031265,25.1,85.8
1,315.01040161397844,26.5,87.6
1,258.7347000307458,27.2,80.1
1,348.0186965164372,26.6,87.2
1,306.837736026715,27.5,85.2
1,279.5582877505155,27.8,85.1
1,309.5541319785604,27.4,84
1,334.0630797469244,27.7,86.3
1,304.6769539200495,25.9,87.1
1,310.44488741965137,28.7,90.6
1,287.9115185260917,27,82.2
1,282.68202653334714,27.9,87.8
1,289.52212026890106,29.6,85.9
1,313.74100983135753,26.3,84.5
1,305.6059605521463,28.1,85.9
1,286.36459496592795,27.1,84.4
1,265.36537311789573,29.9,91.1
1,290.7649071844813,29,89
1,286.24962991242455,28.5,89.1
1,285.0710547389896,28.3,90.6
1,261.80671544099096,27,85.9
1,334.8528874744848,29.5,91.6
1,351.8986617266397,28.3,89.1
1,342.7682717595082,30.4,90.4
1,267.19949709907763,27.9,81.6
1,272.481497078242,27.9,81.5
0,281.962588387183,27.8,92.3
1,293.26572101935136,29,95.9
1,317.35837884795166,27.3,91.6
1,294.0063434689803,28.1,87.3
1,318.3383940479062,28.4,89.2
1,313.5636986722156,28.8,86.5
1,287.9599505573649,27.8,94.3
1,327.7805611228341,25.5,86.5
1,297.1507330043122,27.2,86.5
1,292.8158604396286,26.3,85.9
1,277.7433808842256,27.9,88.5
1,334.7526941639156,28.3,81.5
1,324.314397036271,27.8,90.6
1,296.89699392213447,26.7,82.7
1,303.6766135628491,26.3,95.9
1,320.8669593850385,26.6,91.9
1,314.47520768734694,28,87.9
1,338.310738264395,27.6,91.1
1,328.3946301707749,27,88.5
1,307.8380134096503,27.3,87.6
1,294.6528137062329,27.9,90
1,230.2411629683103,27.3,87.9
1,350.71524952587964,28.5,86.1
1,284.6736596525924,28.6,92.5
1,340.65591602818233,25.6,92.3
1,315.6436925157859,27.6,92.4
1,229.58602554380352,27.8,85.7
1,231.47906627814103,25.6,85.9
1,309.44537583392656,28.4,82.2
1,279.4309720217141,24.4,87.7
1,319.2863017731891,27.6,87.2
1,313.4768133371271,27.3,86.6
1,316.81557135027316,25.4,89.3
1,272.412896629363,27.3,87.3
1,289.63181152974204,29.4,91.9
1,322.48040347438166,26.6,82.6
1,313.34356643307683,28,86.7
1,343.75714719842557,28.8,88.1
1,322.78174708307165,29.2,86.9
1,294.85872146673904,27.7,85.4
1,281.07331894898886,27.8,89.1
1,314.15283899719896,29.2,87.9
1,245.26632463507912,28.3,93.5
1,325.9746587159805,27.3,97.8
1,296.90157670514316,28.9,89
1,296.80587616319184,27,89.8
1,307.9293141290709,30.1,86.6
1,291.6170884053265,25.2,86.7
1,268.0045440379696,28.8,81.6
1,264.75889149375143,30.1,86.5
1,341.6252561287002,27,85.2
1,279.7821619135144,29.5,92.1
1,296.8595332813147,28.7,87.2
1,294.43945260443616,28.5,82.6
1,318.61789125063274,26.2,82.6
1,344.7942910272733,30,84.6
1,291.74217427379267,25.5,85.7
1,344.298465179559,29.7,87.2
1,345.68568183394575,25.9,93.5
1,316.54521399003966,27.7,90
1,275.71179812441835,24.6,89.9
1,278.2428278500634,28.8,86.9
1,215.60594843371086,27.3,86.3
1,321.77327518767004,25.8,88.9
1,309.4875199422426,28,89.8
1,348.1773084579178,27.4,91.3
1,329.90776930833266,28.3,92
1,298.2921564925904,25.7,87.6
1,323.86710333869974,27.6,85.7
1,290.31068271767066,25.2,87.2
1,291.5866434269581,28.5,90.8
1,333.3122597505228,28,90
1,300.32872198642605,26.5,88.2
1,334.29582707536156,26.6,84
1,317.7275759200011,26.7,90.4
0,274.2742104172392,26.1,92.4
1,306.8595413621679,27.8,81.5
1,325.44581922341547,27.6,93.5
1,355.4860352390794,25.9,87.2
1,313.7708608602781,26.8,90.8
1,317.89817748769815,26.1,97.8
1,293.7122741732119,26.6,90
1,273.13699058347993,28.3,85.8
1,309.55674762472876,28.8,85.7
1,351.5899618163181,28.7,90.5
1,214.86975706227253,28.3,85.2
1,263.6980102788036,27.2,94.2
0,272.07339542851304,27.6,93.7
1,333.81680979243686,25.4,86.1
1,317.5417147793342,27,91.1
1,287.63179805091096,27,87.3
1,264.94977000367453,28.7,87.9
1,251.07318156266714,28.3,89.9
1,277.61259089781936,30.1,86.5
1,301.33361184076364,26,90.9
1,302.17233596906254,25.3,83.9
1,334.69459399578005,27.3,90.4
1,279.78041054548476,28.7,87.7
1,321.6013885619899,28.8,91.3
1,320.3400244271702,27.9,87.7
1,316.22866133543306,25.2,85.2
1,326.890214751069,25.9,85.7
1,303.8698539259859,26,81.5
1,330.14016436204787,27.6,88.9
1,299.91384179460607,28.1,87.6
1,305.37099772244255,28,87.2
1,300.60218000706516,27.6,97.8
1,333.01141215429845,26.3,84
1,274.17116574322694,27.2,90.8
1,324.36918877260837,26.9,87.2
1,339.0236588351911,29.2,92.4
1,318.987574209404,27.3,90.3
1,320.698282073665,28.2,85.7
1,312.9228748829334,26.4,85
1,312.4440159852642,25.6,85.7
1,283.5848594336447,27.4,89.1
1,291.93551085813453,26.6,85.8
1,331.62384752909435,25.5,92.4
1,261.0296271498698,29.6,87.5
1,359.808929329165,25.7,83.9
1,317.198109428477,29.2,86.5
1,294.1889369520887,28.7,87.8
1,340.90162253940656,29.2,90.5
1,339.49161440306597,28.1,85.7
1,341.6448320258921,25.9,87.2
1,325.8209410473796,28.3,87.7
1,287.69843695265365,27.3,89.1
1,294.45501460324977,25.7,81.5
1,318.0234975595357,27,88.2
1,293.97520516193197,26.4,87.8
1,340.6736277216068,26.8,87.6
1,361.18475189298897,26.8,84.4
1,311.4945043656469,25.2,90.9
1,280.5361262386718,28.7,90.4
1,284.85516604934514,29.8,87
1,312.59820257000837,26.9,90.4
1,282.021875259704,28.6,82.7
1,319.9431365492937,27.8,92.5
1,333.2849053362603,28.1,87.9
1,302.7363560096475,25.8,84.2
1,267.0054891757846,27,84.2
1,326.7043550750434,27.3,85.9
1,314.3477731748708,27.2,87.7
1,256.54770146115123,25.4,87.3
1,300.1579886076665,27.6,92.5
1,307.639777174539,28.7,85.5
1,315.6038785011997,27.5,89.2
1,287.52623902002404,27.6,90.1
1,352.5684339599903,26.9,91.9
0,252.81586802453683,28.9,87.5
1,347.8539294732777,25.9,91.1
1,291.9715621854293,28.5,84.3
1,278.5468295457696,26.1,85.4
1,302.59644123816133,27.8,82.7
1,314.3600056066293,27,91.3
1,234.0294599510925,27.3,81.6
1,274.3127378103321,26.5,86.5
1,296.76321474367404,26.5,89
1,328.6130294510551,25.9,88.5
1,293.8122402147331,26.6,90.8
1,331.7463187437051,27.9,89.5
1,332.799568058614,27.6,97.8
1,366.90029299524963,27.5,97.8
1,317.9109712246496,25.6,91.3
1,320.4080455060391,29.3,87.1
1,297.74665825160827,26.6,85.4
1,310.4380171628469,25.4,93.5
1,325.4120013536686,24.3,82.2
1,281.44534216255914,28,83.4
1,291.85547043870883,29.1,86.3
1,286.7907479766389,27,87.1
1,331.5994430408471,25.8,84.2
1,311.3596885035056,26.9,90.4
1,247.1189844993703,26.4,86.5
1,306.8531448429363,26.5,89.8
1,293.5349936549304,28.8,90.4
1,328.2592135035968,28,87.6
1,245.0085674522424,28.7,88.9
1,308.6685611217962,30.4,86.9
1,326.4250775446029,29,87.2
1,293.11624933633414,26,87.2
1,333.7217562955703,27.6,87.8
1,291.0519466091922,27.7,83.9
1,293.1536979555264,28,91.3
1,326.71626547357573,26.3,87.6
1,318.6520800575449,28.1,89.1
1,313.5041397254588,28.6,85.7
1,275,24.1,80.1
1,338,27.7,97.8
1,284,29,87.2
1,268,27.3,98.4
1,346,28.3,83.9
1,312,30.1,91.9
1,306,30.4,87.4
1,302,26.9,83.5
1,317,28,85
1,267,26.6,86
1,295,28,86.1
1,352,29.6,92.1
1,292,26.7,85
1,296,27.6,85.8
1,317,27.1,89.2
1,293,25.9,85.7
1,265,29.6,87.3
1,280,29.2,86.6
1,275,27.4,84.6
1,334,25.8,93.5
1,307,28.8,84.6
1,304,28.8,82.2
1,264,27.6,84.2
1,308,29.4,85.8
1,291,27.2,83.9
1,376,27.6,85.9
1,358,28,84
1,307,27.9,87.1
1,324,27.5,90.4
1,345,26.8,85.9
1,310,28,89.9
1,310,27.9,88.7
1,308,28.3,91.6
1,330,28,85.9
1,269,26.2,85.2
1,288,27,88.7
1,299,26.3,84.6
1,334,27.4,84.6
1,263,29.2,86.5
1,313,30.4,86.6
1,292,27.7,91.1
1,381,25,94.2
1,368,26.6,91.9
1,262,28.4,87.4
1,327,26.6,85
1,268,27.4,81.5
1,288,28.9,86.8
1,317,29.2,82.7
1,352,28.5,85.7
1,359,25.5,82.2
1,343,27.9,85.2
1,321,26,89.2
1,358,27.9,89.3
1,291,28.5,84.7
1,268,29.3,82.6
1,329,26.6,84.2
1,334,27,91.7
1,332,29.5,87.4
1,409,29,92.4
1,332,26.6,90.1
1,358,26.5,86.5
1,347,25.1,85.9
1,263,27.8,80
1,334,26.9,89
1,324,25.5,84.4
1,285,26.4,85.1
1,322,26.6,89.3
1,278,28,85
1,217,29.6,85.1
1,272,28.3,87.6
1,237,25.9,82.2
1,376,27,85.8
1,309,27.9,85.4
1,290,29.6,84.4
1,344,28,91.6
1,386,26.7,92.5
1,313,28.5,83.4
1,256,27.6,85.4
1,326,26.4,97.8
1,340,28.3,84
1,296,24.7,80.1
1,310,30.1,82.6
1,319,28.6,89
1,289,29,82.7
1,305,28.1,86.9
1,372,28.6,97.8
1,335,28.2,95.1
1,296,25.6,83.9
1,330,27.3,87
1,314,26.6,87.7
1,270,26.3,85.8
1,322,25.7,83.8
1,290,28.8,86.4
1,318,28.3,91.3
1,325,26.9,90.1
1,345,27,83.9
1,308,26.3,84.7
1,367,30.4,85
1,373,26.1,84.2
1,342,26.8,84.2
1,289,24.6,92.1
1,278,27.2,85.4
1,287,29,88.7
1,361,29.3,87
1,291,27.7,86.6
1,327,29.6,89.1
1,331,27.4,86
1,351,26.6,92.4
1,408,26.6,85
1,300,28.3,85.2
1,323,27.4,83.8
1,320,29.4,88.5
1,301,27.9,86.7
1,286,29.6,86.5
1,318,27.2,86.5
1,354,29.9,90.6
1,338,28.4,85.4
1,307,24.5,85.2
1,286,27,97.8
1,283,28,87.1
1,288,28.6,92.1
1,352,25.6,88.5
1,291,29,88.5
1,323,26.6,87.9
1,292,28.8,85.8
1,363,26.3,85.8
1,280,28.4,92.4
1,323,27.7,87.5
1,346,27.6,84.2
1,260,27.7,90.8
1,302,26.9,87.1
1,337,28.7,87.1
1,267,29.2,91.6
1,309,28,85.9
1,299,27.6,89.5
1,302,28.7,92.1
1,387,26.2,98.4
1,330,25.3,87.4
1,394,27,90.4
1,342,28.4,86
1,314,26,90.5
1,274,27.8,87.3
1,289,27.2,87.1
1,333,27.6,83.9
1,301,29.2,83.5
1,347,27.7,86.5
1,301,27.5,89.2
1,354,27.6,89.2
1,312,28.4,95.9
1,323,26.8,87
1,306,25.3,90.6
1,339,26.7,87.4
1,339,26.6,84.2
1,323,28,80.1
1,335,27.5,86.9
1,284,26.8,83.4
1,370,27.3,91.3
1,358,26.6,84
1,264,28.5,85.8
1,301,27.4,80.1
1,408,28.5,87.4
1,294,24,92
1,310,28.4,84.4
1,301,29.9,87.2
1,290,27,89
1,385,25.8,93.5
1,305,29.1,85.9
1,246,27.5,91.6
1,339,27.4,87.9
1,286,27.4,85.4
1,326,25.6,86.8
1,347,26.4,85.4
1,312,27.4,86.5
1,310,28.7,89
1,297,29,92.1
1,340,24.6,91.6
1,269,28.3,87.7
1,384,25.9,89
1,392,29.5,94.2
1,249,28.7,89.1
1,306,29.5,86.9
1,353,27.3,89.3
1,368,28.6,92.4
1,297,27.8,83.7
1,337,28.1,90.6
1,263,28.1,84.6
1,295,27,87.4
1,331,26.4,86.5
1,378,22.8,82.2
1,329,24.9,84.4
1,277,28.4,87.8
1,320,27.2,91.6
1,301,28,91.9
1,304,27.8,89.7
1,312,27.9,80
1,351,24.4,87.9
1,344,26.8,86.3
1,293,30.4,91.3
1,368,28.7,83.9
1,277,29,84.6
1,279,27.1,86.5
1,392,27.3,93.5
1,396,27.8,87.8
1,279,25.4,83.9
1,272,29.6,86.5
1,312,29,81.5
1,300,26.2,85.9
1,242,29,87.2
1,327,30.4,87.6
1,325,30.4,87.6
1,265,29,87.1
1,332,27.2,92
1,316,26.8,83.7
1,375,26.3,87.8
1,304,28.5,86.7
1,287,27.2,90.8
1,325,27.1,87.6
1,292,26.6,89.3
1,339,25.9,87.2
1,384,29.5,92.4
1,353,30.1,87.6
1,279,26.3,87.1
1,359,27.9,93.7
1,364,26.9,90.8
1,366,27.3,90.8
1,335,26.2,91.1
1,310,26.8,89.1
1,355,25.5,89.7
1,370,29.2,90.6
1,283,28,89.7
1,332,26.4,84
1,321,28.5,89.2
1,343,29,85.8
1,279,27.2,86.7
1,312,27.3,85.7
1,382,26.4,89.8
1,370,28,89
1,265,28.4,89.3
1,339,29,91.1
1,330,30.1,85.9
1,272,27.4,89
1,354,25.9,89
1,331,27.5,87.6
1,371,27,90.6
1,321,25.4,88.5
1,304,27.8,83.7
1,328,27.9,97.8
1,307,27.2,80.1
1,325,26.6,92
1,293,29.2,89.8
1,326,27.3,91.1
1,337,26.8,91.3
1,292,26.7,87.2
1,283,25.9,87
1,309,28,90.5
1,286,29.7,87.8
1,299,28.6,87.4
1,273,27.3,89.7
1,342,26.8,91.1
1,273,26.6,85.8
1,379,26.8,91.1
1,329,25.8,89
1,302,27,84.2
1,361,27,89.7
1,265,28.1,85.2
1,329,27.7,81.6
1,361,27.8,91.7
1,309,28.5,83.5
1,293,27.8,86
1,278,29.2,83.7
1,302,29.6,85.4
1,342,29,91.5
1,305,25.5,87.1
1,277,29.9,88.9
1,303,24,91.1
1,308,28.5,89
1,296,25.9,85
1,256,29.9,91.7
1,340,28.5,87.6
1,346,26.4,89.8
1,326,26,83.4
1,338,28.7,91.3
1,256,28.7,84.6
1,268,27.9,80.1
1,300,28.3,87.2
1,331,26.5,86.5
1,261,26.9,93.5
1,288,28.5,89.2
1,375,27.8,85.9
1,295,27.3,85.2
1,343,26.7,92.3
1,322,27.4,85.9
1,333,29,92
1,264,28.3,91.7
1,357,27.4,89.8
1,328,28,87.4
1,309,28.5,85.2
1,334,28.3,87.4
1,282,26.7,97.8
1,306,27.5,95.9
1,214,26.2,85.1
1,338,29,92.4
1,277,27.8,88.2
1,308,28.3,91.7
1,349,25.8,90
1,294,29.5,91.6
1,352,26.6,81.5
1,292,27.1,87.2
1,321,25.2,90.6
1,354,28.5,86.1
1,325,24.7,89.3
1,299,26.5,87.5
1,343,25.9,93.7
1,357,26.7,87.2
1,345,28.8,85.8
1,305,25.6,89.8
1,295,28.3,84.3
1,323,25.1,84
1,257,26.9,85.9
1,239,26.8,89.3
1,312,26.3,86.9
1,327,27.5,87.2
1,300,25.3,90.4
1,305,26.5,87.7
1,364,26.7,87.1
1,276,28.6,89.3
1,348,27.3,97.8
1,264,28,88.5
1,311,26,87.9
1,354,28.4,90.6
1,282,26.4,89.2
1,263,29.9,90
1,304,27.1,85.2
1,296,28.5,86.6
1,302,29.7,85
1,263,25.9,87.2
1,342,26.1,87.2
1,306,27.6,88.1
1,363,29,90.1
1,338,29.2,88.5
1,324,28.3,95.9
1,306,28.6,87.6
1,337,24.4,90.1
1,332,30.1,87.6
1,345,27,90.8
1,340,29.5,86.9
1,354,27.5,91.9
1,296,25.4,93.7
1,294,26.8,82.6
1,309,28,92.5
1,337,29.2,94.3
1,283,27.8,86.8
1,342,26.5,85.7
1,306,28.8,87.2
1,311,25.5,85.1
1,337,25.5,85
1,291,26.5,82.6
1,320,27.1,89.3
1,254,27.1,82
1,300,29.3,80
1,271,30.4,84.6
1,282,27.2,89
1,332,26.8,83.9
1,363,26.8,94.2
1,318,28.4,86.5
1,343,27.3,87.7
1,325,27.6,92.5
1,300,26.6,87.3
1,304,26.2,87.1
1,326,28.8,86.9
1,276,29.5,87.1
1,283,26.6,87.3
1,365,25.9,92.5
1,287,26.9,92.4
1,299,27.7,82.6
1,287,26.8,87.1
1,303,28.4,90.4
1,303,25.5,87.1
1,352,26.6,94.2
1,311,28.7,86.5
1,336,28.8,89.9
1,355,26.4,87.6
1,334,25.6,91.7
1,340,27.4,97.8
1,299,29.5,93.5
1,318,25.4,86.9
1,280,29.6,86.5
1,294,27.6,85.9
1,335,26.5,88.2
1,338,26.6,90.3
1,334,29.2,97.8
1,366,28.8,87.2
1,354,26.7,81.8
1,325,28.8,88.5
1,303,26.9,85.2
1,324,28.9,84
1,344,28.7,85.2
1,287,28.7,82.7
1,297,27.8,88.5
1,317,25.5,86.5
1,280,28.7,85.2
1,336,28,86.9
1,316,27.8,85.7
1,293,25.5,94.2
1,310,26.4,89.1
1,292,27,87.3
1,394,28.4,90.6
1,317,28,87.7
1,369,27.5,82.2
1,310,27.4,84
1,299,30.1,89.9
1,318,25.3,83.9
1,304,28.3,90.1
1,292,28.2,90.5
1,318,27.8,86
1,339,28,91.6
1,332,28.7,86.3
1,383,28.8,91.3
1,382,26.9,86
1,352,24.4,90.4
1,300,29.6,94.3
1,321,29.1,87.7
1,329,26.9,82.2
1,324,27.5,82.7
1,348,26.2,87.2
1,315,27.3,97.8
1,274,25.9,86.9
1,369,25.8,85.9
1,292,29.9,90
1,306,24.4,89.1
1,277,28.6,86.9
1,312,28.1,90.6
1,326,27.6,86.5
1,326,27.6,82.7
1,305,28.2,87.6
1,297,30.1,85.4
1,295,28.3,87.1
1,292,26.7,90.6
1,333,26.9,90
1,364,26.4,87
1,299,26.4,85
1,338,27,90.1
1,354,27.3,87.8
1,300,25.7,85.9
1,286,29.2,87.7
1,335,29.9,92
1,284,28.3,86.9
1,359,25.2,92
1,331,29.5,92.5
1,391,28.3,84
1,287,28.1,87.8
1,356,27.3,90.6
1,259,29.6,93.7
1,307,26.1,93.7
1,329,23.8,85.2
1,307,28.9,86.9
1,319,26.9,85.4
1,365,29,87.1
1,367,28.3,90.3
1,300,28.6,95.1
1,323,26.8,88.5
1,290,26.9,84
1,335,27.3,85
1,319,28.9,89
1,384,27.4,87.8
1,303,26.5,93.7
1,343,26.5,97.8
1,299,28.5,86.5
1,305,27.9,84.4
1,304,29.6,89.8
1,269,26.8,82.2
1,311,27.3,92.5
1,290,28.1,82.7
1,356,24.9,98.4
1,261,27.6,85.4
1,315,28.1,89.7
1,266,28.4,84.4
1,294,27.5,87.2
1,300,28.3,86.5
1,307,26.3,87.8
1,340,25.9,85.4
1,310,25.8,85.7
1,327,25.2,87.1
1,338,26.6,81.8
1,297,26.6,81.6
1,370,27,82.2
1,277,30.4,89.7
1,276,26.3,89.7
1,288,27.3,87.6
1,292,28,85.2
1,293,28.7,86.5
1,293,27.2,93.7
1,258,29.2,86.9
1,284,27.7,82.6
1,316,27.7,86.3
1,284,26.6,87.2
