batter_name,description,bb_type,events,Bases,outs_when_up,on_1b,on_2b,on_3b,delta_run_exp,hard_hit,chase,whiff,height,width,plate_x,plate_z,release_speed,release_spin_rate,launch_speed,p_throws,pitch_name,called_strike,line_drive,fly_ball,ground_ball,game_year
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,0,1,0,0,Middle,Middle,-0.17,2.65,91.8,1945,99.8,L,Sinker,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.034,NA,NA,NA,Middle,Middle,-0.22,2.52,91.2,2023,NA,L,Sinker,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.024,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-0.93,1.53,92,2082,NA,L,Sinker,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.015,NA,NA,NA,Middle,Left Out Of Zone,-1,2.73,82.2,2336,NA,L,Slider,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.02,NA,NA,NA,Middle,Middle,0.02,2.51,86.8,2279,NA,L,Cutter,1,0,0,0,2023
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,2,NA,NA,NA,-0.059,NA,1,1,Low Out Of Zone,Right,0.3,1.45,83.3,2606,NA,L,Slider,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.026,NA,NA,NA,Low,Middle,-0.01,1.88,82.5,2607,NA,L,Slider,1,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.02,NA,NA,NA,High,Left Out Of Zone,-0.91,3.23,85,2623,NA,L,Slider,1,0,0,0,2023
Cody Bellinger,hit_into_play,line_drive,single,2nd,2,NA,621020,NA,0.772,1,0,0,Middle,Left,-0.61,2.35,76,1968,96,R,Curveball,0,1,0,0,2023
Cody Bellinger,foul,foul,NA,2nd,2,NA,621020,NA,-0.047,1,1,0,Middle,Right Out Of Zone,1.17,2.49,90.7,NA,102.8,R,Cutter,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,2nd,2,NA,621020,NA,0.022,NA,NA,NA,Middle,Right Out Of Zone,1.16,2.82,94.4,2206,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,line_drive,line_drive,No Runners,0,NA,NA,NA,-0.273,1,1,0,Middle,Left Out Of Zone,-0.81,2.82,86.1,NA,102.3,R,Split-Finger,0,1,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.05,NA,NA,NA,High Out Of Zone,Right,0.29,3.79,93.7,2185,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.029,NA,NA,NA,Middle,Left Out Of Zone,-1.59,2.59,88.1,1625,NA,R,Split-Finger,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.038,NA,NA,NA,High,Left,-0.49,3.07,75.2,1938,NA,R,Curveball,1,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,ground_ball,2nd & 3rd,0,NA,664023,621020,-0.327,0,0,0,Low,Right,0.33,2.22,79.1,2782,77.5,R,Curveball,0,0,0,1,2023
Cody Bellinger,ball,ball,NA,2nd & 3rd,0,NA,664023,621020,0.039,NA,NA,NA,High Out Of Zone,Left,-0.58,4.05,93.3,2555,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,2nd & 3rd,0,NA,664023,621020,-0.081,0,0,0,Middle,Middle,0.13,2.8,93.5,2569,72.4,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,strikeout,1st,2,664023,NA,NA,-0.194,NA,NA,NA,High,Right,0.54,3.61,93.1,2416,NA,R,Sinker,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,1st,2,664023,NA,NA,0.024,NA,NA,NA,High Out Of Zone,Right,0.33,4.22,93.5,2509,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,1st,2,664023,NA,NA,-0.05,0,0,0,Middle,Middle,-0.03,2.42,79.9,2742,64.8,R,Curveball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,1st,2,664023,NA,NA,0.017,NA,NA,NA,High Out Of Zone,Left,-0.28,4.39,93.1,2512,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st,2,664023,NA,NA,-0.036,NA,NA,NA,High,Middle,0.17,3.25,93.2,2500,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,single,2nd & 3rd,0,NA,621550,673548,0.898,0,0,0,High,Right,0.38,3.4,86.9,1462,91.1,R,Changeup,0,0,0,1,2023
Cody Bellinger,ball,ball,NA,2nd & 3rd,0,NA,621550,673548,0.028,NA,NA,NA,High Out Of Zone,Left,-0.43,3.84,88.7,1641,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,2nd & 3rd,0,NA,621550,673548,-0.081,NA,NA,NA,Low,Left,-0.63,1.69,87.5,1525,NA,R,Changeup,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,2nd & 3rd,0,NA,621550,673548,0.038,NA,NA,NA,High,Right Out Of Zone,1.03,3.5,94.6,2113,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,popup,popup,1st & 2nd,2,621020,663538,NA,-0.466,0,0,0,High,Middle,-0.06,3.09,95.5,2163,85.2,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,fly_ball,fly_ball,Bases Loaded,2,664023,621020,663538,-0.88,0,0,0,Middle,Middle,0.23,2.95,92.8,2343,78.7,R,4-Seam Fastball,0,0,1,0,2023
Cody Bellinger,blocked_ball,blocked_ball,NA,Bases Loaded,2,664023,621020,663538,0.139,NA,NA,NA,Low Out Of Zone,Right,0.35,0.7,81.6,2397,NA,R,Slider,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,Bases Loaded,2,664023,621020,663538,-0.107,NA,NA,NA,Middle,Left,-0.55,2.79,81.7,2511,NA,R,Slider,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,Bases Loaded,2,664023,621020,663538,0.041,NA,NA,NA,High,Left Out Of Zone,-1.63,3.55,93.3,2191,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,popup,popup,1st,2,664023,NA,NA,-0.202,0,0,0,Middle,Right,0.41,2.97,81.5,2441,83.7,R,Slider,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st,2,664023,NA,NA,-0.036,NA,NA,NA,Middle,Middle,-0.23,2.62,92,2301,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,hit_into_play,line_drive,single,1st & 2nd,1,664023,663538,NA,0.955,0,1,0,Low Out Of Zone,Left,-0.46,1.61,87.2,1822,80.7,R,Changeup,0,1,0,0,2023
Cody Bellinger,blocked_ball,blocked_ball,NA,1st & 2nd,1,664023,663538,NA,0.081,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,0.8,1.11,87.8,1634,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st & 2nd,1,664023,663538,NA,-0.088,NA,NA,NA,Low,Middle,0.09,1.84,82.5,2562,NA,R,Slider,1,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,single,No Runners,0,NA,NA,NA,0.388,1,0,0,Middle,Right,0.45,2.7,90.5,2035,99,L,4-Seam Fastball,0,0,0,1,2023
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,0,NA,NA,NA,-0.195,1,0,0,Middle,Right,0.26,2.72,80.2,2150,99.5,L,Slider,0,0,0,1,2023
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.038,NA,1,1,Middle,Right Out Of Zone,1.14,2.62,92,2031,NA,L,Sinker,0,0,0,0,2023
Cody Bellinger,hit_into_play,fly_ball,single,No Runners,1,NA,NA,NA,0.293,0,0,0,Middle,Middle,0.22,2.9,79.8,2087,83.9,L,Slider,0,0,1,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,Low,Middle,-0.16,1.82,77.8,2003,NA,L,Slider,1,0,0,0,2023
Cody Bellinger,hit_into_play,popup,popup,No Runners,0,NA,NA,NA,-0.195,0,1,0,High,Right Out Of Zone,0.8,3.33,92.6,2365,60.8,R,Cutter,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.038,NA,NA,NA,Low,Left,-0.39,2.25,91.8,2358,NA,R,Cutter,1,0,0,0,2023
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,2,NA,NA,NA,-0.071,NA,1,1,Low Out Of Zone,Left Out Of Zone,-1.3,1.08,89,NA,NA,R,Sinker,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.028,0,0,0,High,Middle,0.19,3.24,87.9,2282,71.2,R,Slider,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.024,0,0,0,Middle,Middle,0.23,2.94,93.3,2293,73.2,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.019,NA,NA,NA,Middle,Left,-0.66,2.49,76.4,2434,NA,R,Curveball,0,0,0,0,2023
Cody Bellinger,hit_into_play,line_drive,single,1st,2,664023,NA,NA,0.382,1,0,0,Middle,Middle,-0.2,2.81,92.5,2380,105.9,R,4-Seam Fastball,0,1,0,0,2023
Cody Bellinger,foul,foul,NA,1st,2,664023,NA,NA,0,0,0,0,High,Right,0.66,3.35,91.4,2274,78.6,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,1st,2,664023,NA,NA,0,0,1,0,Low,Left Out Of Zone,-0.85,2.18,75.9,2401,63.8,R,Curveball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st,2,664023,NA,NA,-0.041,NA,NA,NA,Low,Middle,-0.03,1.69,92.2,2279,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st,2,664023,NA,NA,-0.036,NA,NA,NA,Low Out Of Zone,Middle,-0.07,1.59,85.5,2225,NA,R,Slider,1,0,0,0,2023
Cody Bellinger,called_strike,called_strike,strikeout,No Runners,0,NA,NA,NA,-0.171,NA,NA,NA,Low,Right,0.38,1.81,94.6,2158,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,foul_tip,foul_tip,NA,No Runners,0,NA,NA,NA,-0.053,NA,0,0,Low,Left,-0.41,2.23,85.1,1505,NA,R,Split-Finger,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.029,NA,NA,NA,Middle,Left Out Of Zone,-0.96,2.76,93.8,2280,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.038,NA,1,1,High Out Of Zone,Left Out Of Zone,-0.78,3.95,93.7,2314,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,force_out,1st & 3rd,1,641820,NA,664023,-0.615,1,0,0,Middle,Left,-0.45,2.36,78.5,1883,100.4,L,Curveball,0,0,0,1,2023
Cody Bellinger,foul,foul,NA,1st & 3rd,1,641820,NA,664023,0,0,0,0,Middle,Middle,-0.04,2.52,78,1914,71.7,L,Curveball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,1st & 3rd,1,641820,NA,664023,0.083,NA,NA,NA,High,Right Out Of Zone,2.18,3.04,87.1,1895,NA,L,Sinker,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,1st & 3rd,1,641820,NA,664023,-0.207,1,1,0,Middle,Right Out Of Zone,0.87,2.62,87.4,1923,95.9,L,Sinker,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,1st & 3rd,1,641820,NA,664023,0.127,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.47,1.55,77.1,1923,NA,L,Curveball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,1st & 3rd,1,641820,NA,664023,0.065,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.09,1.38,77,1948,NA,L,Curveball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st & 3rd,1,641820,NA,664023,-0.076,NA,NA,NA,Middle,Right,0.66,2.64,86.8,1957,NA,L,Sinker,1,0,0,0,2023
Cody Bellinger,hit_into_play,fly_ball,fly_ball,1st,1,664023,NA,NA,-0.309,0,0,0,Low,Left,-0.24,1.9,77.6,2472,92.5,R,Curveball,0,0,1,0,2023
Cody Bellinger,hit_into_play,ground_ball,ground_ball,1st,0,664023,NA,NA,-0.476,0,1,0,High Out Of Zone,Right Out Of Zone,0.87,3.66,96.1,2040,54.2,R,4-Seam Fastball,0,0,0,1,2023
Cody Bellinger,foul,foul,NA,1st,0,664023,NA,NA,0,0,1,0,High,Left Out Of Zone,-1.06,3.04,95.2,1933,82.3,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,blocked_ball,blocked_ball,NA,1st,0,664023,NA,NA,0.061,NA,NA,NA,Low Out Of Zone,Right,0.38,0.11,78.5,2440,NA,R,Curveball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,1st,0,664023,NA,NA,0,NA,1,0,High Out Of Zone,Left,-0.51,3.74,96,1986,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,1st,0,664023,NA,NA,0.005,NA,NA,NA,Low,Left Out Of Zone,-0.9,2.13,77.9,2560,NA,R,Curveball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,1st,0,664023,NA,NA,0,0,0,0,High,Middle,0.1,3.53,95.8,1986,60.3,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,1st,0,664023,NA,NA,-0.053,0,0,0,High,Middle,0.09,3.02,95.1,1883,65.9,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,1st,0,664023,NA,NA,-0.056,NA,NA,NA,High,Left,-0.43,3.2,78.3,2651,NA,R,Curveball,1,0,0,0,2023
Cody Bellinger,ball,ball,walk,No Runners,0,NA,NA,NA,0.31,NA,NA,NA,High Out Of Zone,Left Out Of Zone,-1.27,4.26,95.5,1995,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,0,0,0,High,Left,-0.55,3.56,83.2,2388,67.7,R,Slider,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,0,0,0,Middle,Left,-0.55,2.56,94.9,2064,74.1,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.078,NA,NA,NA,High,Left Out Of Zone,-0.74,3.14,94.7,2058,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.118,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.09,1.38,87.5,1565,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.061,NA,0,0,Middle,Middle,0.06,2.79,93.3,1946,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.063,NA,NA,NA,Low Out Of Zone,Right,0.53,1.24,78,2638,NA,R,Curveball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.038,NA,NA,NA,Low Out Of Zone,Right,0.36,1.39,94,2052,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,fly_ball,fly_ball,2nd & 3rd,2,NA,664023,663538,-0.44,0,0,0,Low,Middle,0.03,1.82,92.8,2205,85,R,Sinker,0,0,1,0,2023
Cody Bellinger,foul,foul,NA,2nd & 3rd,2,NA,664023,663538,0,0,0,0,Middle,Left,-0.27,2.96,92.5,2248,75.9,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,2nd & 3rd,2,NA,664023,663538,-0.101,NA,NA,NA,High,Middle,-0.03,3.63,88.2,2179,NA,R,Cutter,1,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,2nd & 3rd,2,NA,664023,663538,-0.071,NA,NA,NA,High,Left Out Of Zone,-0.82,3.07,91.7,2259,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,2nd & 3rd,2,NA,664023,663538,0.035,NA,NA,NA,High,Left Out Of Zone,-0.89,3.33,91.7,2223,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,line_drive,double,No Runners,0,NA,NA,NA,0.652,1,0,0,Low,Left,-0.36,2.1,85.1,1554,103.9,R,Changeup,0,1,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.038,1,0,0,Middle,Right,0.3,2.76,89.9,2179,103,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,0,NA,NA,NA,-0.313,0,0,0,Low,Right,0.36,1.99,91.7,2118,71.5,R,Sinker,0,0,0,1,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.109,NA,NA,NA,Low Out Of Zone,Right,0.65,1.29,85.3,1630,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,0,0,0,Low,Middle,-0.14,2,91.5,2041,73,R,Sinker,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.033,NA,NA,NA,High Out Of Zone,Left,-0.5,4.33,90.9,2090,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.024,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,0.8,0.26,86.5,1477,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.048,NA,NA,NA,Low,Right,0.67,2.17,90.7,2101,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,0,NA,NA,NA,-0.313,1,0,0,Low,Middle,-0.17,1.68,85.2,1803,99.4,R,Changeup,0,0,0,1,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.109,NA,NA,NA,Low,Left Out Of Zone,-1.35,1.75,82.8,1655,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,1,0,High,Right Out Of Zone,0.79,3.4,91.3,2208,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,0,0,0,Middle,Middle,-0.08,2.97,90.8,2199,68.3,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.069,NA,0,1,High,Right,0.63,3.32,89,2209,NA,R,4-Seam Fastball,0,0,0,0,2023
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.061,NA,NA,NA,Middle,Left,-0.63,2.61,89.1,2256,NA,R,4-Seam Fastball,1,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.063,NA,NA,NA,Low Out Of Zone,Left,-0.58,1.03,83.4,1795,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.038,NA,NA,NA,Low Out Of Zone,Right,0.39,1.09,82.5,1885,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,0,NA,NA,NA,-0.224,0,1,0,Low,Left Out Of Zone,-0.71,1.7,82.3,1738,75.1,R,Changeup,0,0,0,1,2023
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.029,NA,NA,NA,Low,Left Out Of Zone,-1.65,2.14,82.4,1605,NA,R,Changeup,0,0,0,0,2023
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.038,NA,0,1,Middle,Middle,-0.06,2.77,89.5,2292,NA,R,4-Seam Fastball,0,0,0,0,2023
